1091693910.0;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;3.973791424396229e+18;ldugswxobtylataqwvasiomwxijmzeocljiwufbfbvuhaheyza;PyVertex
18800259.0;dvtomtxfvbbapezxeealiypzmwslasxwnagxkfzpxoyclypazw;8.922452111823527e+18;dvtomtxfvbbapezxeealiypzmwslasxwnagxkfzpxoyclypazw;PyVertex
;zckglaclggwfgtqiogxrhochiohzfiarjehkdcwaeasuhklnvy;2.129838355107648e+18;zckglaclggwfgtqiogxrhochiohzfiarjehkdcwaeasuhklnvy;PyVertex
;qdvqcgjybklvxfqfvxobtjanimqscjobsmguyypevnhdhgbtqm;7.48984623659183e+18;qdvqcgjybklvxfqfvxobtjanimqscjobsmguyypevnhdhgbtqm;PyVertex
1249307792.0;bskzvlijgmsdxsugujvmcxlhcjxzdowovchraflzttdpvtaasa;;bskzvlijgmsdxsugujvmcxlhcjxzdowovchraflzttdpvtaasa;PyVertex
1209178826.0;jylafjzwwazumdewkmidugefqapnegkcvvzaacnmxkhspbstyw;6.49850980868645e+18;jylafjzwwazumdewkmidugefqapnegkcvvzaacnmxkhspbstyw;PyVertex
661299586.0;bovaacbkwurldyqlgnjlydypasoeeygwbglhjszulyvrelsnzt;5.393414988774793e+18;bovaacbkwurldyqlgnjlydypasoeeygwbglhjszulyvrelsnzt;PyVertex
1206017678.0;xaaducvcinxzgivxkrxzmraqtucxpatguyhwpzmveaclobepxh;5.635375308558765e+18;xaaducvcinxzgivxkrxzmraqtucxpatguyhwpzmveaclobepxh;PyVertex
1637930516.0;heraysbbzyajwwdfvucazwnceiairrrduaopacaatmztsxglxj;8.15153653849914e+18;heraysbbzyajwwdfvucazwnceiairrrduaopacaatmztsxglxj;PyVertex
1275033882.0;qulpscfmanblouhwracpkgabfvxbjkfbfgujkzsgdixouxmyvx;8.135008982655525e+18;qulpscfmanblouhwracpkgabfvxbjkfbfgujkzsgdixouxmyvx;PyVertex
1932512033.0;ldqaztlaaqwbkphqxklanjstsgwmivgkrfgnkfsvcnexwvvoei;6.822712364504429e+17;ldqaztlaaqwbkphqxklanjstsgwmivgkrfgnkfsvcnexwvvoei;PyVertex
1017417112.0;hqkgplisaeqjtvskrrtaimlfoddrrfddlljfeyaadnikskrfcv;1.1085240460444513e+18;hqkgplisaeqjtvskrrtaimlfoddrrfddlljfeyaadnikskrfcv;PyVertex
58943224.0;mierxbrquhcfvleiamoepqofylcvzypbbcsctgnxmwmcyirsot;4.4229995840570353e+18;mierxbrquhcfvleiamoepqofylcvzypbbcsctgnxmwmcyirsot;PyVertex
1782827740.0;eltxwevixgaacqxjjffjbxgdvehrtvcacplllgelrypdtqhxdd;3.3929371676680033e+18;eltxwevixgaacqxjjffjbxgdvehrtvcacplllgelrypdtqhxdd;PyVertex
809537677.0;ooybkowashmapnpbflicrjfscmghieutoeddgddgjizzbkhrrs;9.615516047891923e+17;ooybkowashmapnpbflicrjfscmghieutoeddgddgjizzbkhrrs;PyVertex
345726857.0;xyuvcpcivsbiemvdqjzdluajptoidgdpyltzfezcamcpzivjxk;5.857866615508261e+17;xyuvcpcivsbiemvdqjzdluajptoidgdpyltzfezcamcpzivjxk;PyVertex
1671780307.0;uaazrwkbhgcfdlzichxmzjcwnacdxexuavxccuybacdfoybqap;5.221526931662409e+18;uaazrwkbhgcfdlzichxmzjcwnacdxexuavxccuybacdfoybqap;PyVertex
1347217101.0;lmfvdkcjjfswmyxekcfjsyydtdznammkpxyduaiftyukidaaiv;5.578320941210671e+18;lmfvdkcjjfswmyxekcfjsyydtdznammkpxyduaiftyukidaaiv;PyVertex
250085200.0;jdejqekkgiodyrezwdmbebapcnqxpxqjznuecwspqxhqilzhek;3.8135096227610714e+17;jdejqekkgiodyrezwdmbebapcnqxpxqjznuecwspqxhqilzhek;PyVertex
;izaztaxatalbrmqtiadnzljefvikjawnvaokffybngjevayudf;7.653450167128221e+18;izaztaxatalbrmqtiadnzljefvikjawnvaokffybngjevayudf;PyVertex
1598109171.0;wrbofgejgwoutxymnzvsrssqawvdinivekvhkwlhctgzrfwajp;2.9522131514468614e+17;wrbofgejgwoutxymnzvsrssqawvdinivekvhkwlhctgzrfwajp;PyVertex
1080267771.0;vbkqabkpbmbfmyvjwtynxlibwbqpcanmowfojpbcyzzrqiitld;4.788610702369162e+18;vbkqabkpbmbfmyvjwtynxlibwbqpcanmowfojpbcyzzrqiitld;PyVertex
240387110.0;afgzpfmadhwosowgqgjfzivantkwuhibectwppcoatbadzqayh;4.227327685943253e+18;afgzpfmadhwosowgqgjfzivantkwuhibectwppcoatbadzqayh;PyVertex
1136251707.0;dlfzxscvwbnlobqxytpsabaihmjqkigqtdgoddkeidfvnzaard;7.308944650633879e+18;dlfzxscvwbnlobqxytpsabaihmjqkigqtdgoddkeidfvnzaard;PyVertex
1371173010.0;onzkkfkjmzwzvupuydsfppztftpllkpmqmlncaqgeaksxggdaq;7.766506964738579e+18;onzkkfkjmzwzvupuydsfppztftpllkpmqmlncaqgeaksxggdaq;PyVertex
1618917363.0;pqupxtskpnfzmprqjsjwkdgxrclafwvomabjsdyxyovzcumztc;3.0677400147742356e+18;pqupxtskpnfzmprqjsjwkdgxrclafwvomabjsdyxyovzcumztc;PyVertex
2139913324.0;nbbptmayowcjbqleonardzrjfaokpmaqlmbrnclboxsuaidqjo;7.131583641498679e+18;nbbptmayowcjbqleonardzrjfaokpmaqlmbrnclboxsuaidqjo;PyVertex
;augbxgutevgojwebatktzmffgugsryaltqlbfnedxeegxwvpua;1.7755181862570304e+18;augbxgutevgojwebatktzmffgugsryaltqlbfnedxeegxwvpua;PyVertex
750758795.0;gwlsyshaysuflbzkrpxarubhzzulehaofaaeypunwuvlhjgmmw;2.8309763534310636e+18;gwlsyshaysuflbzkrpxarubhzzulehaofaaeypunwuvlhjgmmw;PyVertex
1323717601.0;ogzjbbnzluabckkrelgpfcfabrqzlmxqdukcuevvjpotkkhiag;3.1521223947898066e+18;ogzjbbnzluabckkrelgpfcfabrqzlmxqdukcuevvjpotkkhiag;PyVertex
1959390996.0;lijpdoamyqiurqikoligmzwrorixpacuauzawknndraaupshjx;;lijpdoamyqiurqikoligmzwrorixpacuauzawknndraaupshjx;PyVertex
;leanzxahllfsibujpbyciibjaikieautygrjiiqzdktobaknkn;3.784286854698377e+18;leanzxahllfsibujpbyciibjaikieautygrjiiqzdktobaknkn;PyVertex
326009955.0;zmgzekwfbvsnpiniikdaunkvxkapssalipyfwfkkkqadbapmes;7.24183074591022e+18;zmgzekwfbvsnpiniikdaunkvxkapssalipyfwfkkkqadbapmes;PyVertex
524353439.0;smuylysicdupvqiarwikujapzcjrdsyknllagdsvqjjtufatae;8.063860011205698e+18;smuylysicdupvqiarwikujapzcjrdsyknllagdsvqjjtufatae;PyVertex
;arxeuijwacmnaxqzwgotzfvlhgvttraogzycoyhliutwljkoqd;1.707618635316723e+17;arxeuijwacmnaxqzwgotzfvlhgvttraogzycoyhliutwljkoqd;PyVertex
1099701473.0;nrfbvqixubexltnlqipcewpszaulanugpyiwbvekmnjmahgfyn;7.652779218855131e+18;nrfbvqixubexltnlqipcewpszaulanugpyiwbvekmnjmahgfyn;PyVertex
;wsaqfqnoqrdijssgndbmuxhdnpvfmrqaihnarmcjfcmtvfcgpy;2.7506207608675517e+18;wsaqfqnoqrdijssgndbmuxhdnpvfmrqaihnarmcjfcmtvfcgpy;PyVertex
1595765825.0;junykjbcxdtohtvynvotiiflwmnluldmttfngcnxcqingetdke;6.761520749753896e+17;junykjbcxdtohtvynvotiiflwmnluldmttfngcnxcqingetdke;PyVertex
;jptpodijendeoiltakbdjonbbexxxshvlcwusamsxistbdyprw;;jptpodijendeoiltakbdjonbbexxxshvlcwusamsxistbdyprw;PyVertex
1463614397.0;rkbfjddnckywnniwwpwkchstubjtxfqukuhkrkevhtcihacwaq;7.537314329345634e+18;rkbfjddnckywnniwwpwkchstubjtxfqukuhkrkevhtcihacwaq;PyVertex
129810084.0;abeuygsbbyxauaikgvytjrrdwjrkmudkougvcdenduovuptdnx;6.372804568936478e+18;abeuygsbbyxauaikgvytjrrdwjrkmudkougvcdenduovuptdnx;PyVertex
1758643264.0;sxiakyjpldiaynovkaipigewwjdqzfyxiyulvazfxmgkycldvh;1.7500235775223923e+18;sxiakyjpldiaynovkaipigewwjdqzfyxiyulvazfxmgkycldvh;PyVertex
860891797.0;hkahothpfcnbzszuznmivncyyrxetoppbrmcdariaovwwnbxju;3.0105341889973007e+18;hkahothpfcnbzszuznmivncyyrxetoppbrmcdariaovwwnbxju;PyVertex
1726354167.0;hfjxifjywtlxjzdmtyqabgnfqzdwynxyxnkqgxjaoyvtdmlata;4.619907321367253e+18;hfjxifjywtlxjzdmtyqabgnfqzdwynxyxnkqgxjaoyvtdmlata;PyVertex
245684210.0;fhscovixxxmfaumqhvrkaiaffphekqapqcimwuxnuxrvkinydb;7.155419263083128e+17;fhscovixxxmfaumqhvrkaiaffphekqapqcimwuxnuxrvkinydb;PyVertex
1902918974.0;eauqylvllakzavxpbnpcppuwghaiowisjhazggijkathxifgcl;2.487426911505039e+18;eauqylvllakzavxpbnpcppuwghaiowisjhazggijkathxifgcl;PyVertex
268702260.0;vcoejsvnkugzotgnrbzeafiaeoqjpmmjswuwssjhoxgdiesuvp;7.297012131575959e+17;vcoejsvnkugzotgnrbzeafiaeoqjpmmjswuwssjhoxgdiesuvp;PyVertex
1025649907.0;rermfspslyqdioaspevlyfckemnwhcealexfpieghmitnnlazb;4.312820114411999e+18;rermfspslyqdioaspevlyfckemnwhcealexfpieghmitnnlazb;PyVertex
951303979.0;ycrrphjuxqevdudnzcsgthzfutcsmlqqpfwgurgxbrfbkcwlqj;1.7808238797226831e+18;ycrrphjuxqevdudnzcsgthzfutcsmlqqpfwgurgxbrfbkcwlqj;PyVertex
2033718027.0;umekkzqqmyxkcacslxafafbppxwpaxvxnmbnkalqtvxndgqczc;3.6251855968244915e+18;umekkzqqmyxkcacslxafafbppxwpaxvxnmbnkalqtvxndgqczc;PyVertex
2095544604.0;jbrzyyhpgrrfrpgwtoyuezxpuwvspjqjxkwnhlihofrqsgqznd;3.3169860200689807e+18;jbrzyyhpgrrfrpgwtoyuezxpuwvspjqjxkwnhlihofrqsgqznd;PyVertex
371573332.0;aqhttzfqslijwpqvqloawpzqyqtpleseipeitodpnchdiwmema;8.629519967291838e+18;aqhttzfqslijwpqvqloawpzqyqtpleseipeitodpnchdiwmema;PyVertex
218936961.0;mhbkyzncpznqomjcboztuvkclsgxhrzpeduwwoguxumsloxmhl;6.090632281774416e+18;mhbkyzncpznqomjcboztuvkclsgxhrzpeduwwoguxumsloxmhl;PyVertex
701986677.0;rsfzdxeezllkweyzdhtnsuanrssryfujjraymtgomnhkpahxwv;3.037645115089221e+18;rsfzdxeezllkweyzdhtnsuanrssryfujjraymtgomnhkpahxwv;PyVertex
;nllxyjgqocasmrdkkfmauohkmfjrogtynpocttcsubiyzirusr;1.181459785289338e+18;nllxyjgqocasmrdkkfmauohkmfjrogtynpocttcsubiyzirusr;PyVertex
1480400423.0;ianqdtauncouvgwzzvhqxivbwhhforutarkckplkbjohmfachg;2.6574478392384497e+18;ianqdtauncouvgwzzvhqxivbwhhforutarkckplkbjohmfachg;PyVertex
;ecavborastnlwfrlxxazuzkegsuiattcfdvtxwacbpntklzmvm;3.325114310305948e+18;ecavborastnlwfrlxxazuzkegsuiattcfdvtxwacbpntklzmvm;PyVertex
2114843693.0;mmazsobcyldgtfegocaykvezahhhcrbawkljavvcfmknsegshs;6.973320183451417e+18;mmazsobcyldgtfegocaykvezahhhcrbawkljavvcfmknsegshs;PyVertex
90563840.0;xjxjeaiwjtyohqivvaubalownrbdrlehaxwwrgopdtaohauxqj;1.4220652279673252e+18;xjxjeaiwjtyohqivvaubalownrbdrlehaxwwrgopdtaohauxqj;PyVertex
1676618742.0;tqebhtwrjatbsvxmpwadblfsecyarwrdmqwfalamvfgeaayhhm;8.86250898694804e+18;tqebhtwrjatbsvxmpwadblfsecyarwrdmqwfalamvfgeaayhhm;PyVertex
610256438.0;mpjevpgdcqemhyukgofftprqymzozhgpimwuzwtyihxdghgixc;9.892658526244634e+16;mpjevpgdcqemhyukgofftprqymzozhgpimwuzwtyihxdghgixc;PyVertex
1076671844.0;znprvinvakjttddycxmouqwwuagfkrcwncrogglsyxzrtiwwhc;5.533192413337699e+18;znprvinvakjttddycxmouqwwuagfkrcwncrogglsyxzrtiwwhc;PyVertex
1338345637.0;kkzfuhlxiitnmzpkflrtsbfgamdeqbkyagbgrbgntssjikgabl;6.021560184864015e+18;kkzfuhlxiitnmzpkflrtsbfgamdeqbkyagbgrbgntssjikgabl;PyVertex
1975719334.0;oitvgamjfggqwcygpiswahiatgxuxaapuspogltjisxeonuvge;7.098107710054118e+18;oitvgamjfggqwcygpiswahiatgxuxaapuspogltjisxeonuvge;PyVertex
2002365875.0;tjfcazqcqmbsacajxvugmkceyebvjxtwokifzkzoceaahpaabs;2.9755168035733197e+18;tjfcazqcqmbsacajxvugmkceyebvjxtwokifzkzoceaahpaabs;PyVertex
1209645589.0;ynywtatmnamjzoaapkkzcpkpxpqdxupbmglfdsscgmwnlztqhm;7.922161489601787e+18;ynywtatmnamjzoaapkkzcpkpxpqdxupbmglfdsscgmwnlztqhm;PyVertex
1285460157.0;jsndbdnxqasblfofnzzrwxxcebjwdteoarypcepucrkvytgysa;4.445002686116137e+18;jsndbdnxqasblfofnzzrwxxcebjwdteoarypcepucrkvytgysa;PyVertex
942902629.0;cgrvfkmgraddllhdqzwlonextulebkegteqhplqooeiheajjig;7.487494810895504e+18;cgrvfkmgraddllhdqzwlonextulebkegteqhplqooeiheajjig;PyVertex
562618334.0;loryfbulrfxkrzyihixqnfutumjazzfdaagmsccxfgsylojnzo;3.1132924220041216e+18;loryfbulrfxkrzyihixqnfutumjazzfdaagmsccxfgsylojnzo;PyVertex
440467932.0;rmlwcrqrbhrofvqevxemdxtslvwaotdhgnbysrybartakwlpoa;5.075930118742066e+18;rmlwcrqrbhrofvqevxemdxtslvwaotdhgnbysrybartakwlpoa;PyVertex
76330569.0;igidcdjrltmkwsvqqjzjhjeeihwgfvxfzkmomoevsfcchmiizf;4.384588487142476e+18;igidcdjrltmkwsvqqjzjhjeeihwgfvxfzkmomoevsfcchmiizf;PyVertex
87361236.0;hzdiiapdrnndmlbafsgabhpeskcxamtcjuaqygnnangnmmfnwb;7.681987189395393e+17;hzdiiapdrnndmlbafsgabhpeskcxamtcjuaqygnnangnmmfnwb;PyVertex
1681737855.0;beqezjaxnxakhqevypxploeyorjbxadficdrnyypeaxsudadqy;2.1217576976072205e+18;beqezjaxnxakhqevypxploeyorjbxadficdrnyypeaxsudadqy;PyVertex
495560596.0;cyuawiohtxniqktcatvtlzdhabmukaowjwbbzineeiyvpbizim;1.9499540119038623e+18;cyuawiohtxniqktcatvtlzdhabmukaowjwbbzineeiyvpbizim;PyVertex
1266143395.0;bqrobctfcrjifeququamackcafxtyaocgbsaycngbrstvwwrkw;6.747233445662302e+18;bqrobctfcrjifeququamackcafxtyaocgbsaycngbrstvwwrkw;PyVertex
;rcuxxbaesckjgagrgoojdvjxaogltdorvzjiomsdonvmvzciak;;rcuxxbaesckjgagrgoojdvjxaogltdorvzjiomsdonvmvzciak;PyVertex
387520965.0;frgvazpnlvjqijqvomaydbclhghtsfmuxerggqkxalkpqcaeli;7.058202278603496e+18;frgvazpnlvjqijqvomaydbclhghtsfmuxerggqkxalkpqcaeli;PyVertex
1377165.0;ljofgrgouaxnsgcaoiewsmaugsmchhzlturjpfyuwwuucunplw;9.035438675341633e+18;ljofgrgouaxnsgcaoiewsmaugsmchhzlturjpfyuwwuucunplw;PyVertex
384012106.0;byhaatlbsadoavyxmdyrtvdgracjintnaybdpxcqvbgixhocbh;7.266443940085878e+18;byhaatlbsadoavyxmdyrtvdgracjintnaybdpxcqvbgixhocbh;PyVertex
;ewbnpwuyrfawruzehraalepjjadwhhyaaqmcexskgxrmyiasrg;8.795844124733164e+18;ewbnpwuyrfawruzehraalepjjadwhhyaaqmcexskgxrmyiasrg;PyVertex
;jfvxxgwfendulvequypdgyhmmmhgrjovqoyznnaimkbfznediu;1.3710176411635313e+18;jfvxxgwfendulvequypdgyhmmmhgrjovqoyznnaimkbfznediu;PyVertex
214644132.0;eznxmzmmoqfkjbzpmxnpmyamoaawafmohxktofkqmaogstxmnv;6.122458785107961e+18;eznxmzmmoqfkjbzpmxnpmyamoaawafmohxktofkqmaogstxmnv;PyVertex
348245664.0;pacnuwbxaafmmvlaaiykpkicqqhxnzlwkpqznsjdzinhhgopby;6.106866159217871e+18;pacnuwbxaafmmvlaaiykpkicqqhxnzlwkpqznsjdzinhhgopby;PyVertex
91184492.0;exscwattfoggnvfeikakahygajlfyltjqkgzkeglnzwdqjgvec;8.572982850469112e+18;exscwattfoggnvfeikakahygajlfyltjqkgzkeglnzwdqjgvec;PyVertex
1890722309.0;nchxwrhqzmimcfpoktokosxqsoiwhijpvyfgtvpcntxjkglafq;3.8656033283486254e+18;nchxwrhqzmimcfpoktokosxqsoiwhijpvyfgtvpcntxjkglafq;PyVertex
391720732.0;wwkhkkewkzazympbualpdeftvaocprcdbdkkynfqcktngscswm;;wwkhkkewkzazympbualpdeftvaocprcdbdkkynfqcktngscswm;PyVertex
1382894875.0;hitvsvtaajhzplsoylyelouevpagcehyfgkktorocyayarwfxu;6.054475885422197e+18;hitvsvtaajhzplsoylyelouevpagcehyfgkktorocyayarwfxu;PyVertex
941326227.0;xztwafliifbgrxkkkankmhthojgxboaxbrxcamksujwzpnejzx;5.703268216941979e+18;xztwafliifbgrxkkkankmhthojgxboaxbrxcamksujwzpnejzx;PyVertex
;yilhtelsnckdstnabbdzlhswxmabjdvqaekafvaymfamfuxdmh;;yilhtelsnckdstnabbdzlhswxmabjdvqaekafvaymfamfuxdmh;PyVertex
38996530.0;tykzzbsqxyzkshdffaittevfcpbofvittgdafpndiwogeueets;1.7777604107184867e+17;tykzzbsqxyzkshdffaittevfcpbofvittgdafpndiwogeueets;PyVertex
400875903.0;pggylxajzajgzueepfwakatwqvblhcffmgmxojwjwlomajoiae;4.2675052843237934e+18;pggylxajzajgzueepfwakatwqvblhcffmgmxojwjwlomajoiae;PyVertex
294219648.0;qtdxgdafiejzynuljfdsbwtlaalurxpundvpescvoaalxmfwde;6.297865330512927e+17;qtdxgdafiejzynuljfdsbwtlaalurxpundvpescvoaalxmfwde;PyVertex
;bzuulefaktfotjgapdzfcozsjquhngyzhyqczlaaxhzaptaouw;5.002794022369521e+17;bzuulefaktfotjgapdzfcozsjquhngyzhyqczlaaxhzaptaouw;PyVertex
1270515205.0;ujfusskaedaihsyxrsvlyyihmjfhxcnmqkmlvsyhcwafrgnxav;6.98897089065701e+18;ujfusskaedaihsyxrsvlyyihmjfhxcnmqkmlvsyhcwafrgnxav;PyVertex
775412375.0;ryjbmtorxtyraqainjyfkkmdbxpvzinbciqtarrzmyqgpeketq;5.768161387649987e+18;ryjbmtorxtyraqainjyfkkmdbxpvzinbciqtarrzmyqgpeketq;PyVertex
1964120984.0;cfcfikldbzxaeeuizzpktpngythetvtcmqzqerpflljyssczqa;;cfcfikldbzxaeeuizzpktpngythetvtcmqzqerpflljyssczqa;PyVertex
1568946172.0;taweyveyzjnluvcjqsgyyruitiijhjhtsgjxaafmvuylejwjal;4.879088348693338e+18;taweyveyzjnluvcjqsgyyruitiijhjhtsgjxaafmvuylejwjal;PyVertex
1432022405.0;azaavtlisgvviobtnnwqykozzdclpwibomxctrviqfogkjlkue;4.648965203873902e+18;azaavtlisgvviobtnnwqykozzdclpwibomxctrviqfogkjlkue;PyVertex
1478115729.0;cmwfbmdrovhuimecduiodbrbwobxwrgxcqidjrwxmclcneidpl;8.574306883977637e+18;cmwfbmdrovhuimecduiodbrbwobxwrgxcqidjrwxmclcneidpl;PyVertex
;knaampggoadxbjuawetsejcgmtomkobdagxjqiaydwupzykuza;5.819927577584781e+17;knaampggoadxbjuawetsejcgmtomkobdagxjqiaydwupzykuza;PyVertex
368819556.0;bapfjzuauimgmuzjpslwlqjwimmfbzxuktbvcqkgavosgemubc;4.87155542623018e+18;bapfjzuauimgmuzjpslwlqjwimmfbzxuktbvcqkgavosgemubc;PyVertex
234342775.0;dzjftaknkdrecbfzybrqfujdrstiiqbzubyqakkrhafeaxtzpq;8.760991736884566e+18;dzjftaknkdrecbfzybrqfujdrstiiqbzubyqakkrhafeaxtzpq;PyVertex
1562202294.0;bniodcldjszazmhtuceswrgwewfdaawzcfmtuqczywpgbszqpy;8.96846059160251e+17;bniodcldjszazmhtuceswrgwewfdaawzcfmtuqczywpgbszqpy;PyVertex
799782234.0;bnbfkyotalatrvhtvvgttdmrgaooaoahesglwadvexksxthniu;9.051899946841549e+18;bnbfkyotalatrvhtvvgttdmrgaooaoahesglwadvexksxthniu;PyVertex
467593897.0;pkfiatseclqjrakqbxpjvvxecznjwmsplsuqotefipittacsjx;1.5658438516218883e+18;pkfiatseclqjrakqbxpjvvxecznjwmsplsuqotefipittacsjx;PyVertex
1331951853.0;xgrhbuogaqabzraxxzbcyaxadicyxginitsseibvweogzzfpmw;8.685242636718173e+18;xgrhbuogaqabzraxxzbcyaxadicyxginitsseibvweogzzfpmw;PyVertex
945391612.0;ndggeaoiyzmiihrawrmfscqajbkfsiblctasikocomjvfvpdyj;5.805557278154052e+18;ndggeaoiyzmiihrawrmfscqajbkfsiblctasikocomjvfvpdyj;PyVertex
2140582314.0;twsgxmmvtaiymwsssdolxmrkzekbbksmpojtoclgfuroqtttpf;6.889357322702184e+18;twsgxmmvtaiymwsssdolxmrkzekbbksmpojtoclgfuroqtttpf;PyVertex
744111058.0;gmlpmjmrcpzgnfkrmddwvlbktsptdsboqnxgnqcoldhhymumea;1.3814066690924722e+17;gmlpmjmrcpzgnfkrmddwvlbktsptdsboqnxgnqcoldhhymumea;PyVertex
655721458.0;rvdyvvelxleizdioexmensjmtwggqkctgwargqaoqzkivrjxfp;7.32835411804631e+18;rvdyvvelxleizdioexmensjmtwggqkctgwargqaoqzkivrjxfp;PyVertex
1961063875.0;cfpxfrolaammxcykuhmpoeiwotmjzoqmlklywgatosdacahgzr;2.8783294378358595e+18;cfpxfrolaammxcykuhmpoeiwotmjzoqmlklywgatosdacahgzr;PyVertex
202215189.0;lklfxnxfvcxmwjjrgeauxaavanzfyejvklfoyhglrnhpzfluye;2.99836739075568e+18;lklfxnxfvcxmwjjrgeauxaavanzfyejvklfoyhglrnhpzfluye;PyVertex
1691686226.0;tluryyqllseahejbgkvemffmjhcratbcunrdfmlldlndtwhbwg;1.558646757175173e+18;tluryyqllseahejbgkvemffmjhcratbcunrdfmlldlndtwhbwg;PyVertex
112700684.0;lnarnddguqzlthdatbdoacoidqyalnvlooivbfuoomuaiosssu;2.3695094984808545e+18;lnarnddguqzlthdatbdoacoidqyalnvlooivbfuoomuaiosssu;PyVertex
1553361492.0;oypjahnmavydnmaqgtramkadizvqjvyfopqmqcaavcfayeswjg;3.2942191807350144e+18;oypjahnmavydnmaqgtramkadizvqjvyfopqmqcaavcfayeswjg;PyVertex
12243410.0;ayyityydieqhnkahyzfogbsslpcxaykoedalukbhiadoromasx;2.594189046497845e+18;ayyityydieqhnkahyzfogbsslpcxaykoedalukbhiadoromasx;PyVertex
2114644907.0;cnmrzwedmxzuiwtqlfnerwvygzqmwxazinwwqtmvbasykyqbgb;;cnmrzwedmxzuiwtqlfnerwvygzqmwxazinwwqtmvbasykyqbgb;PyVertex
1173842528.0;jsziedjmgdwfxclmtgyeuffeqludqvhaaaiuwznwmincacaasx;2.694046432332985e+18;jsziedjmgdwfxclmtgyeuffeqludqvhaaaiuwznwmincacaasx;PyVertex
